,essay_id,essay_set,essay,final_score,clean_essay,char_count,word_count,sent_count,avg_word_len,spell_err_count,noun_count,adj_count,verb_count,adv_count
754,755,5,"Narciso Rodriguez created a caring and greatful mood throughout the memoir. He did this never premoting himself, but always thanking his parents and talking about his childhood in a way where everybody helped eachother. Fer example in he talks about the sacrifices his parents made to give their children a better life. He states, ""They came selflessly, as many immigrants do, to give their children a better life, even though it meant leaving behind their families, friends, and careers in the country they loved. They struggled both personally and financially, braving the harsh northern winters while yearning for their native tropics and facing cultural hardships."" writing about the hardships and sacrifices others (in his case his parents) had to go through and make in order for his life to be better, Narciso Rodriguez shows apretiation towards them, which then gives the reader a sense of gratefulness. Also, in he describes how his neighborhood was like a family. He stated, ""Growing up in the environment instilled in me a great sense that ""family"" had nothing to do with being a blood relative. Quite the contrary, our neighborhood was made up of mostly Spanish, Cuban, and Italian immigrants at a time when overt racism was the norm and segregation prevailed in the United States. In an neighborhood, despite customs elsewhere, all of these cultures came together in great solidarity and friendship."" This gave me a sense of how in times of struggle, people will come together and help each other push through. So it gives the reader a sense of caringness. Narciso Rodriguez produce a mood of caringness and greatfulness throughout his memoir.",10,Narciso Rodriguez created caring greatful mood throughout memoir  He never premoting  always thanking parents talking childhood way everybody helped eachother  Fer example talks sacrifices parents made give children better life  He states   They came selflessly  many immigrants  give children better life  even though meant leaving behind families  friends  careers country loved  They struggled personally financially  braving harsh northern winters yearning native tropics facing cultural hardships   writing hardships sacrifices others  case parents  go make order life better  Narciso Rodriguez shows apretiation towards  gives reader sense gratefulness  Also  describes neighborhood like family  He stated   Growing environment instilled great sense  family  nothing blood relative  Quite contrary  neighborhood made mostly Spanish  Cuban  Italian immigrants time overt racism norm segregation prevailed United States  In neighborhood  despite customs elsewhere  cultures came together great solidarity friendship   This gave sense times struggle  people come together help push  So gives reader sense caringness  Narciso Rodriguez produce mood caringness greatfulness throughout memoir ,1347,271,13,4.970479704797048,18,75,46,16,13
755,756,5,"There are many moods that the author creates in the story, ""Narciso Rodriguez"", from Home: The Blueprints of our lives. Some moods it creats are sad, brave, and thankfull. The author creats a sad mood in many ways. One way he creats a sad mood in the article is in paragraph he talks about how imigrants leave their families, friends and carrer, just to come to to do good and to lead your children in a good place. In paragraph he also says he will always be greatful to his Leaving your freinds and families behind is a brave action.He also creates a sad mood when he says that all imigrants come selflessly to this country to give their children a better life. The author is showing that he knows how immigrants come to He also creates a sad mood by never talking about the good things.",5,There many moods author creates story   Narciso Rodriguez   Home  The Blueprints lives  Some moods creats sad  brave  thankfull  The author creats sad mood many ways  One way creats sad mood article paragraph talks imigrants leave families  friends carrer  come good lead children good place  In paragraph also says always greatful Leaving freinds families behind brave actionHe also creates sad mood says imigrants come selflessly country give children better life  The author showing knows immigrants come He also creates sad mood never talking good things ,627,148,6,4.236486486486487,13,38,26,13,7
756,757,5,In This memoir Narciso Rodriguez from Home: The of our lives The explains the definition family as not blood relatives but as people who leave a lasting imprint in your life because of the large impact they had on you and the role played by them in your life portraying a figure of some sort in your eyes As the descriptively went through this the whole time was talking about family and the definition of it they were not portrayed as people related to you but just basically people who were their for you the one who gave the shoulder to cry on as in the memoir the land lord and his daughter had put food on the table for the more often than not and How the whole community had been a family because they acted as one reaching out to lend a hand though they had come from very different backgrounds some more different from each other stood unified resulting in something more they were a family,8,In This memoir Narciso Rodriguez Home  The lives The explains definition family blood relatives people leave lasting imprint life large impact role played life portraying figure sort eyes As descriptively went whole time talking family definition portrayed people related basically people one gave shoulder cry memoir land lord daughter put food table often How whole community family acted one reaching lend hand though come different backgrounds different stood unified resulting something family,729,169,1,4.313609467455621,6,36,26,9,10
757,758,5,"In Narciso Rodriguez from Home the of our lives The mood that was created by the author in the memoir is but sad because it says in one that the bays father and mother where liveing in a One room appartment. But it is and because they his parents had him and they had A house feel like a home to him. they tought him how to cook and they showed him diffrent music from his cultere and he adores the music today that information was in The last thing that made this and was. the naigboors lived together and where there for each other when they need each other. Plus they had all diffrent religons italian, Spanish, and cubain. I got this statment from that is why this is but also at the same time sad.",8,In Narciso Rodriguez Home lives The mood created author memoir sad says one bays father mother liveing One room appartment  But parents A house feel like home  tought cook showed diffrent music cultere adores music today information The last thing made  naigboors lived together need  Plus diffrent religons italian  Spanish  cubain  I got statment also time sad ,558,137,6,4.072992700729927,13,30,20,9,3
758,759,5,"The mood in this selection is prode and happy. I know this from some clues in the text. the first and biggest clue is when the auther states some facts like ""and for wich I am eternaly ""greatful"" and ""witch I adore to this day. Also when she says that ""I will never forget how my parents turned this simple house into a home"" it shows how prouud she is.",5,The mood selection prode happy  I know clues text  first biggest clue auther states facts like  wich I eternaly  greatful   witch I adore day  Also says  I never forget parents turned simple house home  shows prouud ,274,70,4,3.914285714285714,6,13,11,8,2
759,760,5,"From the memoir Home: Blueprints of Our Lives by Narciso Rodriguez, the author creates a mood of gratitude and love. The author's gratitude is to his parents for their cultural and selflessness for leaving their family and friends so their kids could have a better life. one line that really showed this was ""My parents both shared cooking duties and unwittingly passed on a love of cooking that is still with me today"" (@NUM1). That line shows how much he loves his culture and heritage. He loves his Cuban family with all their traditions. I'm aware of this because of a line ""Passionate Cuban Music (which I adored to this day) filled the air, mixing with the aromas of the kitchen."" (@NUM1). Narciso Rodriguez is constantly creating a mood of gratitude and love in his memoir.",5,From memoir Home  Blueprints Our Lives Narciso Rodriguez  author creates mood gratitude love  The author s gratitude parents cultural selflessness leaving family friends kids could better life  one line really showed  My parents shared cooking duties unwittingly passed love cooking still today    NUM   That line shows much loves culture heritage  He loves Cuban family traditions  I m aware line  Passionate Cuban Music  I adored day  filled air  mixing aromas kitchen     NUM   Narciso Rodriguez constantly creating mood gratitude love memoir ,620,138,8,4.492753623188406,10,44,20,6,5
760,761,5,"The mood created by the author in the memoir is a mood of happiness. Rodriguez explains how appriciative he is of his parents and every thing they have done for him. Making his house a home and always being there for him. He talks about friend ships and familys, but family being the relation ships between their friends even if they werent blood realitives. Overall he thanked his parents and said ""in reality there is no way to express my gratitude for the spirit of generosity impressed upon me at such an early age, and the demonstration of how important family and friends are.",8,The mood created author memoir mood happiness  Rodriguez explains appriciative parents every thing done  Making house home always  He talks friend ships familys  family relation ships friends even werent blood realitives  Overall thanked parents said  reality way express gratitude spirit generosity impressed upon early age  demonstration important family friends ,471,104,5,4.528846153846154,5,29,17,4,3
761,762,5,"In his memoir, Narciso Rodriguez creates a reflective and relaxed mood about his memories. For example, his use of parentheses create a voice for him through which the reader can better understand what he is trying to say. Also, by reflecting positiely on old times, it feels as if the author is right here next to the reader, having a pleasant conversation. For example, when he is talking about his landlord's daughter, he mentions how she would often grace his table with her presence.Furthermore, by describing the enviroment of his apartment, it feels to the reader most as if we are sitting in a wood backed chair listening to the sweet saranade of an unamed Cuban singer. The smell of spices lingers in the air, The smoke from a stove waters the eye's as it drifts lazily out the window. The sound of engines and the beep of horns created by the low roar of a bus plays in the backround. The bright reds, oranges, and yellows of the furniture burn pleasantly in the eyes. This reflective and relaxed mood is so important for the author to get his stories across, and Narciso Rodriguez does it well.",2,In memoir  Narciso Rodriguez creates reflective relaxed mood memories  For example  use parentheses create voice reader better understand trying say  Also  reflecting positiely old times  feels author right next reader  pleasant conversation  For example  talking landlord s daughter  mentions would often grace table presenceFurthermore  describing enviroment apartment  feels reader sitting wood backed chair listening sweet saranade unamed Cuban singer  The smell spices lingers air  The smoke stove waters eye s drifts lazily window  The sound engines beep horns created low roar bus plays backround  The bright reds  oranges  yellows furniture burn pleasantly eyes  This reflective relaxed mood important author get stories across  Narciso Rodriguez well ,885,200,8,4.425,18,55,29,12,11
762,763,5,"The mood that author has created in this memoir was a happy feeling because this is proud of his culture. He loves his parents and loves that house that they turned into a home. The author exsplains how his life begain in new jersey and how proud of his parents he was and that he looks up to them and plans on carryinging out the culture and triditions that his family had so that's what makes me think that the mood of that the author sets was happiness and fullness of this familys life, and as I read this passage I was glad and happy for him that he admires his family that much and how happy his life was.",8,The mood author created memoir happy feeling proud culture  He loves parents loves house turned home  The author exsplains life begain new jersey proud parents looks plans carryinging culture triditions family s makes think mood author sets happiness fullness familys life  I read passage I glad happy admires family much happy life ,487,121,3,4.024793388429752,5,27,20,8,3
763,764,5,"The mood created in the memoir could be of happiness, gratefulness and love. The author describes in the memoir how his parents left their country Cuba to give their children a better life even though it meant leaving behind their families, friends and careers in the country they love (@CAPS1 The author express gratefulness by saying his grateful for his culture and the sacrifice his parents did (@CAPS1 To conclude the author also express his feelings about the house he use to live, you learn the real definition of ""family"", he is really happy about the welcomes his parents use to do when other refugees arrival to this country. At the end the author says ""I will never forget how my parents turned the simple house into a home."" (@CAPS1",8,The mood created memoir could happiness  gratefulness love  The author describes memoir parents left country Cuba give children better life even though meant leaving behind families  friends careers country love   CAPS The author express gratefulness saying grateful culture sacrifice parents   CAPS To conclude author also express feelings house use live  learn real definition  family   really happy welcomes parents use refugees arrival country  At end author says  I never forget parents turned simple house home     CAPS,598,130,4,4.6,2,38,23,6,4
764,765,5,The mood created by the author in the memoir was sad because he grew up as a poor boy his family had no money too he was living in a bedroom apartment in New Jersey they were living a heart of which was a kitchen and his parent were both sharing a cooking duties but his parents still remember the traditional way they act in cuba they were in a very poor house it was a refugee place here all refugee live after he thought about going to school and helping his family After he started going to school and he started learning lot's of stuff about love and other stuff and he started learning because he didn't know how to speak then he started learning it and he lived in a house thats where he celebrate his birthday at it was very small it was the size of the kitchen and he said he will always be grateful to his family for doing so great things for him and thats the time he was very young he was very proud and he said he will be always be to his parents for there love and sacrifice he told his parent that he admired them for there strength and courag and perseverance so it was a very sad life for him and his parents,5,The mood created author memoir sad grew poor boy family money living bedroom apartment New Jersey living heart kitchen parent sharing cooking duties parents still remember traditional way act cuba poor house refugee place refugee live thought going school helping family After started going school started learning lot s stuff love stuff started learning nt know speak started learning lived house thats celebrate birthday small size kitchen said always grateful family great things thats time young proud said always parents love sacrifice told parent admired strength courag perseverance sad life parents,900,226,1,3.982300884955752,3,44,47,13,15
765,766,5,I think that the mood of this excerpt is caring. The parents wouldn't have (pretty much) given their lives away to start new and give their children a better place to live. They had a perfectly good life back at home but gave it all away for their children. That is why the mood of this excerpt is caring.,2,I think mood excerpt caring  The parents would nt  pretty much  given lives away start new give children better place live  They perfectly good life back home gave away children  That mood excerpt caring ,240,60,4,4.0,4,12,14,4,5
766,767,5,"The parent oF Narciso are immigrant they live to Cuba, parents created our traditional Cuban home, It's to hard to live the parent to cuba, this is the great Family to support this in this country the immigrant to live one place, but the imigrant have your own culture in this country iF you are cuban you have you own culture.",2,The parent oF Narciso immigrant live Cuba  parents created traditional Cuban home  It s hard live parent cuba  great Family support country immigrant live one place  imigrant culture country iF cuban culture ,261,62,1,4.209677419354839,2,13,14,8,0
767,768,5,"The of the poem is very warm and loving The warm memories of his home, filled with passionate Cuban music and the love for culinary arts leave the reader with the warmth and love of the house. The words he uses, like ""adore,"" ""warm home,"" ""innocence of childhood,"" ""passionate,"" ""congregation,"" ""love of cooking"" and ""celebrations"" lets The reader go away from the excerpt of a loving and heartfelt His discussion of the real definitions of family, which aren't only blood relatives leave the reader warm as the paragraph talks about his extended family like Alegria. Sergio and and his real relatives like aunts Bertha and Juanita and his cousins ""I will never forget how my parents turned this simple house into a home"" is so loving that the is struck in a strong, final chord of warmth, which leaves the reader satisfied. The of is undoubtedly loving",8,The poem warm loving The warm memories home  filled passionate Cuban music love culinary arts leave reader warmth love house  The words uses  like  adore    warm home    innocence childhood    passionate    congregation    love cooking   celebrations  lets The reader go away excerpt loving heartfelt His discussion real definitions family  nt blood relatives leave reader warm paragraph talks extended family like Alegria  Sergio real relatives like aunts Bertha Juanita cousins  I never forget parents turned simple house home  loving struck strong  final chord warmth  leaves reader satisfied  The undoubtedly loving,677,148,4,4.574324324324325,7,47,19,13,5
768,769,5,"The mood in this article is happy and grateful. I think it's happy because Narciso tells you how much fun he has with his parents and close family, and how much Narciso likes living where she lives. I think its grateful because Narciso got the education that he wanted and everyone around him was so proud of Narciso. I feel like the mood is mostely happy and grateful",2,The mood article happy grateful  I think s happy Narciso tells much fun parents close family  much Narciso likes living lives  I think grateful Narciso got education wanted everyone around proud Narciso  I feel like mood mostely happy grateful,296,69,4,4.2898550724637685,5,14,13,9,2
769,770,5,"Living life in a country or place away can be very difficult from what I've known, heard and seen. Poverty often takes over the situation with a side of racism and discrimination occasionally. Nonetheless, this well-told memoir tells of the contentment and good side of it all. The happiness that was created in a place that Narciso calls home. In the home, he still got to experience Cuban culture including music, traditional cooking and best of all ambiance of family being around. ""Here the innocence of childhood, the congregation of family and friends, and endless celebrations that encompassed both, formed the backdrop to life in our warm home."" This quote kind of lightens up the whole idea of this memoir and how people from all over came together to celebrate the wonderful joys of life even though at times they were frowned upon.",5,Living life country place away difficult I ve known  heard seen  Poverty often takes situation side racism discrimination occasionally  Nonetheless  welltold memoir tells contentment good side  The happiness created place Narciso calls home  In home  still got experience Cuban culture including music  traditional cooking best ambiance family around   Here innocence childhood  congregation family friends  endless celebrations encompassed  formed backdrop life warm home   This quote kind lightens whole idea memoir people came together celebrate wonderful joys life even though times frowned upon ,682,145,7,4.703448275862069,4,41,21,9,9
770,771,5,"The mood created by the author in this memoir is love. Narciso and his family had so much love that they were able to overcome struggles and help others to overcome by allowing them to stay in their home, and live with them. They allowed people who weren't even apart of their family to become part of their family, they loved and cared for other, possiably even more than them selves and gave up everything they had in cuba to come to america for a better future for their children. The amount of love in this house is what turned it form an ordiary house and into a loving, caring, compassionate, and selfless home, not only for Narciso but for everyone in the community, and family"" that was created. That is what the mood of this memoir was, and in whom created it.",8,The mood created author memoir love  Narciso family much love able overcome struggles help others overcome allowing stay home  live  They allowed people nt even apart family become part family  loved cared  possiably even selves gave everything cuba come america better future children  The amount love house turned form ordiary house loving  caring  compassionate  selfless home  Narciso everyone community  family  created  That mood memoir  created ,611,144,5,4.243055555555555,7,33,28,7,8
771,772,5,The mood was happy beacuse most of his family immigrated to That him and his parents loved to cook. He loved the smell of the kitchen There family sometimes cooks and to visit them and eat. The auther past was unhappy because they needed to put up with racism.,2,The mood happy beacuse family immigrated That parents loved cook  He loved smell kitchen There family sometimes cooks visit eat  The auther past unhappy needed put racism ,209,49,3,4.26530612244898,3,9,10,3,3
772,773,5,"The mood created by the author in this memoir is happy, grateful. In paragraph the author says ""I will always be grateful to my parents for their love and sacrafice"" In paragraph ""My mother and father had come to this country with such courage, without any knowledge of the language or culture."" therefore I say the mood of the author in this memoir is happy, grateful.",5,The mood created author memoir happy  grateful  In paragraph author says  I always grateful parents love sacrafice  In paragraph  My mother father come country courage  without knowledge language culture   therefore I say mood author memoir happy  grateful ,294,66,3,4.454545454545454,1,21,8,4,2
773,774,5,"The mood given by the author in this memoir is happiness. In the memoir Narciso talks about how greatful he is that his parents left the one place they love, Cuba, just so they can give there children a better life in the Narciso explains how much he loves his parent for the love and sacrifice they have put forward for example ""In Cuba, Narciso, SR., had worked in the laboratory and had studied chemical engineering. In the united states, they had to start their lives over entirely, taking what ever work they could find."" Narciso loves his parents for this sacrafice they did and the risk they took just so he can have a better life and this is why he wrote this memoir.",5,The mood given author memoir happiness  In memoir Narciso talks greatful parents left one place love  Cuba  give children better life Narciso explains much loves parent love sacrifice put forward example  In Cuba  Narciso  SR  worked laboratory studied chemical engineering  In united states  start lives entirely  taking ever work could find   Narciso loves parents sacrafice risk took better life wrote memoir ,537,125,4,4.296,7,30,25,6,7
774,775,5,"In the article ""Narciso Rodriguez"" from Home: The Blueprints of our Lives, the mood created by the author in the memoir was happy, but sometimes sad. The author made sure that the mood went along with the words in the story. The words were happy and sometimes sad. The mood in the beginning of story was sad, but then it got happier as the story went on. This was the mood created by the author in the memoir.",2,In article  Narciso Rodriguez  Home  The Blueprints Lives  mood created author memoir happy  sometimes sad  The author made sure mood went along words story  The words happy sometimes sad  The mood beginning story sad  got happier story went  This mood created author memoir ,321,78,5,4.115384615384615,3,21,10,6,4
775,776,5,"The mood the author created in the memoir was about family. He describes how it was when he was growing up in New Jersey. He talk's about ""Sergio and Edelmira"" who were his grandparents ""his real grandparents he did not see until 1970. Even though alot of the people around him were not his real family he consider them to be because they cared and love him. That's what I think the mood in the memoir is.",2,The mood author created memoir family  He describes growing New Jersey  He talk s  Sergio Edelmira  grandparents  real grandparents see   Even though alot people around real family consider cared love  That s I think mood memoir ,319,79,5,4.037974683544304,5,15,19,2,4
776,777,5,"The mood created by the memoir created by the author is that he is a clothing designer that is internationally recognized by the world and he offered his definition of ""family"". It is a heart warming story about him and what he calls his one and only ""family"".",2,The mood created memoir created author clothing designer internationally recognized world offered definition  family   It heart warming story calls one  family  ,207,48,2,4.3125,1,12,10,0,2
777,778,5,"I think the mood created by the author was to show everyone that Narciso is grateful to live where he does. He loves his home, his parents everyone gets along. even know he's an imarant he wants to succedy and get along with everyone.",2,I think mood created author show everyone Narciso grateful live  He loves home  parents everyone gets along  even know s imarant wants succedy get along everyone ,186,45,3,4.133333333333334,3,9,14,1,2
778,779,5,"The, mood created by Narciso Rodriguez is very and happy. In paragraph nothing really happens so there is no real feeling. About half way through the paragraph was when the memoir started to get very It is really because you realize that he can turn a New Jersey apartment into a traditional Cuban home. It says in paragraph that they are neighborhood was made up of, ""Spanish, Cuban and Italian immigrants at a time when overt racism was the norm and there was segregation."" It is really that those cultures could be in a friendly neighborhood during those times. In paragraphs and when Narciso Rodriguez starts to thank his parents it feels as if you were inside that house and your having dinner with their family. Overall, the memoir about turning a New Jersey three-room apartment into a traditional Cuban home was a very and story throughout the entire memoir.",8,The  mood created Narciso Rodriguez happy  In paragraph nothing really happens real feeling  About half way paragraph memoir started get It really realize turn New Jersey apartment traditional Cuban home  It says paragraph neighborhood made   Spanish  Cuban Italian immigrants time overt racism norm segregation   It really cultures could friendly neighborhood times  In paragraphs Narciso Rodriguez starts thank parents feels inside house dinner family  Overall  memoir turning New Jersey threeroom apartment traditional Cuban home story throughout entire memoir ,703,151,7,4.655629139072848,5,40,25,9,8
779,780,5,The mood of the author of the story is happy and sad. Happy because he is so grateful to have had parents like he did/does and sad because all of his childhood wasn't great but having a family made it happy and it made it seem more like a home and where his family should be,2,The mood author story happy sad  Happy grateful parents like diddoes sad childhood nt great family made happy made seem like home family,216,58,2,3.7241379310344827,0,10,12,6,2
780,781,5,"When I read ""Narciso Rodriguez"" I thought the mood was warm and thoughtful. ""family had nothing to do with being blood related"" I thought that was welcoming and showed that his parents didn't care who you were or what culture you believed in. He would always thank his parents, because they had left cuba so that their children could have a better life. His parents thought that if they get through the bad time they will enjoy the good times to come and for that he always thanked them.",8,When I read  Narciso Rodriguez  I thought mood warm thoughtful   family nothing blood related  I thought welcoming showed parents nt care culture believed  He would always thank parents  left cuba children could better life  His parents thought get bad time enjoy good times come always thanked ,389,90,4,4.322222222222222,2,16,23,6,2
781,782,5,"The mood created by the author in the memoir is very happy and appreciative of what he once had. I can tell because every time the author speaks he is always happy, and I noticed not one negative thing was said during the story. An example of appreciating his life is where he states in paragraph ""I will never forget how my parents turned this simple house into a home."" could tell he was happy because he'll never forget how nice and giving his parents were. Another example of the mood being happy is where it says in paragraph ""I will always be grateful to my parents for their love and sacrifice."" This shows how happy he was because of how much his parents loved him. My third example in the story is when the author states in paragraph ""my parents always kept their arms and their door open to the many people we considered family, knowing that they would do the same for us."" This shows that the writer appreciates how much his parents cared for others, and how much others cared for them. My fourth and final example is in paragraph it states, ""They came selflessly, as many immigrants do, to give their children a better life, even though it meant having to leave behind their families, friends, and careers in the country they loved."" This statement shows how happy and appreciative the author is, because of how the author's parents left everything to give their kids a great life. And those were for specific examples of how the mood created by the author was very happy and appreciative in the memoir.",10,The mood created author memoir happy appreciative  I tell every time author speaks always happy  I noticed one negative thing said story  An example appreciating life states paragraph  I never forget parents turned simple house home   could tell happy ll never forget nice giving parents  Another example mood happy says paragraph  I always grateful parents love sacrifice   This shows happy much parents loved  My third example story author states paragraph  parents always kept arms door open many people considered family  knowing would us   This shows writer appreciates much parents cared others  much others cared  My fourth final example paragraph states   They came selflessly  many immigrants  give children better life  even though meant leave behind families  friends  careers country loved   This statement shows happy appreciative author  author s parents left everything give kids great life  And specific examples mood created author happy appreciative memoir ,1211,276,11,4.38768115942029,3,57,52,26,12
782,783,5,"The mood created in the memoir, ""Narciso Rodriguez From, Home: The Blueprints of Our Lives,"" by the auther is all about love and happiness. The memoir is mostly about family and childhood memories. It expresses the authors feelings or love, the reader feels it to. The author didn't have many material things growing up, or a big house, but there was great memories of love and warmth.The many different memories in the this memoir gave a mood of love and happiness. First of all, it says in paragraph ""... All of these cultures came together in great solidarity and friendship."" The author lived in a neighborhood with many different cultures, but they put their backgrounds aside and were able to great friends. Also, the memoir says in paragraph ""My parents always their arms and their door open to the many people we considered family..."" This shows that their family was very inviting. They were always having guests, and loved a lot of people and considered them family. The author also says in paragraph ""I will never forget how my parents turned this simple house into a home."" the author didn't have a big home but the memories, and environment his parents created ***** what he really remembers.In conclusion, from reading this memoir, you can really feel the loving mood from all of the authors amazing childhood memories, to his great home environment. The author really did a great job of creating a mood of love, and helping the reader feel it.",10,The mood created memoir   Narciso Rodriguez From  Home  The Blueprints Our Lives   auther love happiness  The memoir mostly family childhood memories  It expresses authors feelings love  reader feels  The author nt many material things growing  big house  great memories love warmthThe many different memories memoir gave mood love happiness  First  says paragraph   All cultures came together great solidarity friendship   The author lived neighborhood many different cultures  put backgrounds aside able great friends  Also  memoir says paragraph  My parents always arms door open many people considered family   This shows family inviting  They always guests  loved lot people considered family  The author also says paragraph  I never forget parents turned simple house home   author nt big home memories  environment parents created      really remembersIn conclusion  reading memoir  really feel loving mood authors amazing childhood memories  great home environment  The author really great job creating mood love  helping reader feel ,1158,253,11,4.5770750988142295,5,77,40,16,13
783,784,5,"The mood created by the author is a happy and grateful one. The memoir expresses a positive mood and their are no signs, at all, of negativity throughout the memoir. The author created a mood that tells the reader that he does not regret anything from his childhood and he's grateful for his wonderful and caring parents. The author created a mood that also tells the reader that he is proud of his Cuban heritage and everything and everyone that he has grown up around. Narciso has also made a mood of strong feelings toward his beloved parents, friends, and family. The mood of this memoir is positive and can be described in great meaning.",5,The mood created author happy grateful one  The memoir expresses positive mood signs   negativity throughout memoir  The author created mood tells reader regret anything childhood s grateful wonderful caring parents  The author created mood also tells reader proud Cuban heritage everything everyone grown around  Narciso also made mood strong feelings toward beloved parents  friends  family  The mood memoir positive described great meaning ,517,116,6,4.456896551724138,3,32,19,8,4
784,785,5,"The authors mood in the story ""Narciso Rodriguez"" from Home: The Blueprints of our lives, could be discribed as calm, and a little sad. The author is constantly talking about, and remembering, what her home was like when she was growing up. But, now she is moving away from her beloved home and it makes her sad. Also, she talks about how ""My parents always Kept their arms and their doors open to the many people we considered family."" This would also make her seem sad because maybe her parents died and that's what she remembers about them. As you can see, the authors tone in this memoir is calm, and sad.",5,The authors mood story  Narciso Rodriguez  Home  The Blueprints lives  could discribed calm  little sad  The author constantly talking  remembering  home like growing  But  moving away beloved home makes sad  Also  talks  My parents always Kept arms doors open many people considered family   This would also make seem sad maybe parents died s remembers  As see  authors tone memoir calm  sad ,478,113,6,4.230088495575221,4,23,22,7,8
785,786,5,"In the memoir written by the author created a mood, that shines throughout the story. The mood represents the hapiness in life when he lived in a three room apartment Newark, New Jersey. In paragraph two, the author talks about how his parents used their heritage of Cuba and brought it to their new home in the United States. was always greatful how his whole house was revolved around the kitchen. There was always Cuban music and the smell of a Cuban fiest in the air. was always happy because he was always a part of a family. Through out the tough times parents went through there was never a shortage of love or the feeling of family. In paragraph six, the author says ""I will always be grateful to my parents for their love and sacrifice"" When the author says this, it creates a happy mood, and it flows through out the memoir. Also in paragraph seven he says ""I will never forget how my parents turned this simple house into a home."" This memoir shows that the importance of family and friends creates a positive feeling in anyone's life.",8,In memoir written author created mood  shines throughout story  The mood represents hapiness life lived three room apartment Newark  New Jersey  In paragraph two  author talks parents used heritage Cuba brought new home United States  always greatful whole house revolved around kitchen  There always Cuban music smell Cuban fiest air  always happy always part family  Through tough times parents went never shortage love feeling family  In paragraph six  author says  I always grateful parents love sacrifice  When author says  creates happy mood  flows memoir  Also paragraph seven says  I never forget parents turned simple house home   This memoir shows importance family friends creates positive feeling anyone s life ,835,192,10,4.348958333333333,3,56,25,10,9
786,787,5,"The mood created by the author in the memoir is happiness and love for family. He writes about how his parents and other immigrants moved to only for a better life of their children. He writes that in a way which could make the reader feel that he is extremely happy. He also talks about how his parents taught him to cook and talked to him about Cuban culture. He was extremely proud and grateful to his parents to teach him all these. The author writes about how this small simple home was very special home to him and also how much it meant to him. Also this house has been this special to him, by spending his childhood there and also how he got love from his parents in this house. This was the house where he was able to learn what the word ""family"" really meant and also how it made him happy about how he would never in his life be able to forget his family. These love and happiness were the the moods created by the author in the memoir dedicated to his family.",8,The mood created author memoir happiness love family  He writes parents immigrants moved better life children  He writes way could make reader feel extremely happy  He also talks parents taught cook talked Cuban culture  He extremely proud grateful parents teach  The author writes small simple home special home also much meant  Also house special  spending childhood also got love parents house  This house able learn word  family  really meant also made happy would never life able forget family  These love happiness moods created author memoir dedicated family ,772,188,9,4.1063829787234045,0,33,30,15,12
787,788,5,"Inthe memoir the author the mood the author sets is a thankful soft one The author is thanking his parents in a good way, in a nice, soft, and appreciative way. ""It was in the warmth of the kitchen in this humble house with a Cuban feast (albeit a frugal Cuban feast) always fills the air with not just scent and music but life and love (pg. All you need in life is a little imagination and a lot a help and love. This guy in the memoir got a lot of help in love by describing it in a nice calm way, of thanking his parents for all they have done for him.",5,Inthe memoir author mood author sets thankful soft one The author thanking parents good way  nice  soft  appreciative way   It warmth kitchen humble house Cuban feast  albeit frugal Cuban feast  always fills air scent music life love  pg  All need life little imagination lot help love  This guy memoir got lot help love describing nice calm way  thanking parents done ,430,114,4,3.7719298245614037,1,31,16,11,3
788,789,5,"The mood that is created by the author is joy. The reason I think that is because Narciso's parent's are immigrants who works hard. They could've stayed in their own country but they wanted a better future for Narciso. When Narciso realized that he felt happy and filled with joy. In paragraph it says ""I will always be grateful to my parents."" When you're grateful you feel happyness. This is the mood that I think this author created.",5,The mood created author joy  The reason I think Narciso s parent s immigrants works hard  They could ve stayed country wanted better future Narciso  When Narciso realized felt happy filled joy  In paragraph says  I always grateful parents   When re grateful feel happyness  This mood I think author created ,346,82,7,4.219512195121951,4,16,20,9,1
789,790,5,"The mood created by the author in this memoir is love, and happiness. In the memoir the reader expresses the love and gratitude towards his parents. Not only did his parents love him; they quit their jobs and moved across the world just so they could give their son a better life. The authors parents risked so much for their son. The author states that he is very grateful for his parents, and that there is no way to express the love he feels for his parents. This memoir expresses the love, and gratitude in one's family, and how a little bit of caring can go a long way.",5,The mood created author memoir love  happiness  In memoir reader expresses love gratitude towards parents  Not parents love  quit jobs moved across world could give son better life  The authors parents risked much son  The author states grateful parents  way express love feels parents  This memoir expresses love  gratitude one s family  little bit caring go long way ,454,110,6,4.127272727272727,1,31,16,5,6
790,791,5,"The mood of this story is very weird. This story is about different cultures coming together as one. Narciso's parents are very nice and generous. His parents are always taking in needs a home, and treats them like family. Narciso still has some family in Cuba, and will might be able to meet them until a later time in life. Anyways the mood of this story is very heart-warming, Narciso was also thankful for everything he has, Narciso's parents have a lot of people to feed since, There is more than one family living in their home so It is hard for them. Well I think the mood of the story is great.",5,The mood story weird  This story different cultures coming together one  Narciso s parents nice generous  His parents always taking needs home  treats like family  Narciso still family Cuba  might able meet later time life  Anyways mood story heartwarming  Narciso also thankful everything  Narciso s parents lot people feed since  There one family living home It hard  Well I think mood story great ,475,116,7,4.094827586206897,5,29,21,11,8
